"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Mar-14 to 31-Mar-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS NORTH EAST,5185123,11-Mar-14,Education Services ,  Education Provided Other Than At School,14000,2639  ,Professional Services,286.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS SUPPORTING PEOPLE,5186711,12-Mar-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"2,762.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS SUPPORTING PEOPLE,5186711,12-Mar-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"8,153.85",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDOS SUPPORTING PEOPLE,5186711,12-Mar-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"12,652.39",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDO'S NURSERIES AT BLYTH WEST CHILDRENS CENTRE,5173328,04-Mar-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"3,596.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDO'S NURSERIES AT BLYTH WEST CHILDRENS CENTRE,5199514,20-Mar-14,Childrens Social Care ,  Cramlington & Seaton Valley FACT,16012,3361  ,Day Care,340,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARNARDO'S NURSERIES AT BLYTH WEST CHILDRENS CENTRE,5199516,20-Mar-14,Childrens Social Care ,  Cramlington & Seaton Valley FACT,16012,3361  ,Day Care,340,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,5183301,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,337.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,5183308,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,174.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,5183313,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,740.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,5183305,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,971.52,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BARRONS MINIBUSES,5183309,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,995.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,5213200,28-Mar-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,"1,147.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,5213201,28-Mar-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,296.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,5213203,28-Mar-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,339.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,5213204,28-Mar-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,"1,204.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,5213205,28-Mar-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,339.36,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS OF HEXHAM,5213207,28-Mar-14,Adult Social Care ,  LD West - LW1H1,306154,4102  ,Client Transport,"1,147.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183321,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,104.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183325,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,629.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183327,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,432.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183329,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,715.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183332,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,155.35",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183335,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,265.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183338,10-Mar-14,Education Services ,  Education Provided Other Than At School,14000,2095  ,Pupils - Travel,319,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5188301,13-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,536.9,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183315,10-Mar-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"2,730.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BATEYS TAXIS,5183316,10-Mar-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,"1,950.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAWI HOMES LTD,5203494,21-Mar-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"5,747.81",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5173993,11-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,280,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5182053,07-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,396.70",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5182052,07-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,390.05",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5182049,07-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,556.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174535,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,917.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174533,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,910.8,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174531,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,425.35",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174530,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,716.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174528,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,250.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174615,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,157.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174611,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"3,312.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174605,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,356.95",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174602,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"3,774.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174594,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,621.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5174582,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5175030,07-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,720,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5183852,10-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,660,Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5198645,19-Mar-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3359  ,Residential Care,865.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5198645,19-Mar-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,865.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5198645,19-Mar-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"5,223.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5198646,19-Mar-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,865.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5203522,20-Mar-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,"2,130.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACH DESIGN LIMITED,5185787,24-Mar-14,Education Services ,  SORTED,11060,2580  ,Printing & Stationery,"2,885.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196048,18-Mar-14,Adult Social Care ,  LD South - LS1B1,306153,3359  ,Residential Care,"2,778.78",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196048,18-Mar-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3357  ,Care Homes with Nursing,"2,873.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196048,18-Mar-14,Adult Social Care ,  Older MH South - PSMB1,306411,3357  ,Care Homes with Nursing,"2,873.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196048,18-Mar-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"7,095.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196049,18-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"5,746.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196049,18-Mar-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"7,095.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196050,18-Mar-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"5,746.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196050,18-Mar-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"14,444.73",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196051,18-Mar-14,Adult Social Care ,  Older MH South - PSMB1,306411,3357  ,Care Homes with Nursing,"2,873.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196051,18-Mar-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"10,643.22",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196052,18-Mar-14,Adult Social Care ,  Older MH South - PSMB1,306411,3357  ,Care Homes with Nursing,"2,873.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196052,18-Mar-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"10,896.99",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196053,18-Mar-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"2,778.78",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5196053,18-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"2,873.32",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEAUMONT TAXIS OF HEXHAM,5176427,05-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,141.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEAUTY EXPRESS,5209202,27-Mar-14,Education Services ,  E2E Programme,12034,2500  ,Equipment,683.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDE ACADEMY,5208123,26-Mar-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,"45,124.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTONSHIRE MEDICAL GROUP,5193792,17-Mar-14,Public Health,  Local Public Health Service Health Checks,35114,2656  ,Commissioned Services,700,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTONSHIRE MEDICAL GROUP,5193794,17-Mar-14,Public Health,  Local Public Health Service Implant GP,35111,2656  ,Commissioned Services,403.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTONSHIRE MEDICAL GROUP,5193793,17-Mar-14,Public Health,  Local Public Health Service IUCD GP,35115,2656  ,Commissioned Services,415.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTON BEARS NURSERY,5173273,04-Mar-14,Education Services ,  Funding for 3 and 4 Year Old Children,24018,3251  ,Other Contributions,317,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELFORD MEDICAL GROUP,5205875,24-Mar-14,Public Health,  Local Public Health Service GP Intermediate Stop Smoking,35112,2656  ,Commissioned Services,300,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELFORD MEDICAL GROUP,5193797,17-Mar-14,Public Health,  Local Public Health Service Health Checks,35114,2656  ,Commissioned Services,775,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLE VUE HOUSE,5198643,19-Mar-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,"2,887.57",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLE VUE HOUSE,5198644,19-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,"2,997.71",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLINGHAM AND HUMSHAUGH TAXIS,5183345,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,575.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLINGHAM AND HUMSHAUGH TAXIS,5183342,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,020.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLINGHAM TOWN HALL,5186753,12-Mar-14,Cultural and Related Services ,  Bellingham County Library,252290,1550  ,Rents and Leases,826.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5144371,10-Mar-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5164486,18-Mar-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5164489,18-Mar-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5183650,27-Mar-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5215748,31-Mar-14,Childrens Social Care ,  Netherton Kestrel Residential Home,17002,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5215747,31-Mar-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5212414,27-Mar-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,55,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5212414,27-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"41,360.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5211955,27-Mar-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,55,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5211955,27-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"41,360.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5212416,27-Mar-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,55,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5212416,27-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"41,360.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5198251,19-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"44,409.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5166074,03-Mar-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,-753,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5167222,03-Mar-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,502,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5173674,04-Mar-14,Highways and Transport Services ,  Morpeth Workshop,205230,2012  ,Vehicle Repairs and maintenance,385.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5172650,03-Mar-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,366,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5184815,11-Mar-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,911.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5182151,07-Mar-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,273,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5203960,21-Mar-14,Highways and Transport Services ,  Morpeth Workshop,205230,2012  ,Vehicle Repairs and maintenance,277.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5209897,27-Mar-14,Highways and Transport Services ,  Morpeth Workshop,205230,2012  ,Vehicle Repairs and maintenance,314.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5193963,19-Mar-14,Highways and Transport Services ,  Blyth Workshop,205210,2012  ,Vehicle Repairs and maintenance,-420.41,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5208182,26-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"145,175.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199915,20-Mar-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3361  ,Day Care,"3,199.76",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199915,20-Mar-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,7203  ,Client Contributions - Transport Charges,-85,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199915,20-Mar-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,7211  ,Client Contributions - Day Care Meals,-143.75,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199915,20-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3361  ,Day Care,"2,052.02",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199915,20-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,7203  ,Client Contributions - Transport Charges,-85,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199915,20-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,7211  ,Client Contributions - Day Care Meals,-143.75,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199920,20-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3361  ,Day Care,538.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199920,20-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,7203  ,Client Contributions - Transport Charges,-32,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5199920,20-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,7211  ,Client Contributions - Day Care Meals,-40,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5213266,28-Mar-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3361  ,Day Care,"2,678.06",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5213266,28-Mar-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,7203  ,Client Contributions - Transport Charges,-70,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5213266,28-Mar-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,7211  ,Client Contributions - Day Care Meals,-112.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5213266,28-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3361  ,Day Care,"2,712.84",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5213266,28-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,7203  ,Client Contributions - Transport Charges,-70,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5213266,28-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,7211  ,Client Contributions - Day Care Meals,-112.5,Revenue
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW DAY CENTRE,5213266,28-Mar-14,Adult Social Care,  CHC Packages,306420,3361  ,Day Care,139.12,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW (BELFORD) LIMITED,5193888,17-Mar-14,Education Services ,  Youth Justice,11055,1551  ,Casual hire of facilities,430,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW (BELFORD) LIMITED,5199897,20-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,4102  ,Client Transport,296,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW (BELFORD) LIMITED,5208369,26-Mar-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,4102  ,Client Transport,333,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL'S OF ROTHBURY,5183348,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,752.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL'S OF ROTHBURY,5183352,10-Mar-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,931.10",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5187307,24-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"21,950.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5187302,26-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"21,950.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5212671,27-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"27,855.31",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5177421,06-Mar-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"11,406.70",Asset
