smcveig,,,,,,,,,,,
Period 1-Apr-14 to 30-Apr-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5219245,02-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"3,221.17",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5219242,02-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"5,284.23",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5219233,02-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,431.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5219226,11-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,305.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5219216,02-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"3,780.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5219214,02-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,816,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5219209,02-Apr-14,Highways and Transport Services ,  SEN Transport,204190,2095  ,Pupils - Travel,480,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5229417,11-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,-305.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5235968,11-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,275.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BAYNES TAXIS,5252208,25-Apr-14,Education Services ,  Home to School Transport,204120,2040  ,Other Transport Costs,305.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5237052,15-Apr-14,Adult Social Care ,  LD Central - LC1M1 - One,306150,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5237052,15-Apr-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5237052,15-Apr-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"11,249.64",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5237053,15-Apr-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,"2,730.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5237053,15-Apr-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"1,864.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACHVILLE REST HOME,5243783,16-Apr-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,"2,154.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACONHILL COMMUNITY ASSOCIATION,5238790,15-Apr-14,Planning Services ,  Locality Development,103001,3180  ,Grants to Voluntary Bodies,"1,934.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACONHILL PRE SCHOOL,5253531,29-Apr-14,Education Services ,  Free Early Learning and Childcare (2Year Olds) Grant,24022,3251  ,Other Contributions,393,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5216754,01-Apr-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,187.10",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5216754,01-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,298,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5216755,01-Apr-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,452.07,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5216755,01-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,125.47,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237410,15-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"-1,485.10",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5253077,28-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"1,074.62",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237411,15-Apr-14,Adult Social Care ,  LD South - LS1B1,306153,3359  ,Residential Care,840.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237411,15-Apr-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3357  ,Care Homes with Nursing,868.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237411,15-Apr-14,Adult Social Care ,  Older MH South - PSMB1,306411,3357  ,Care Homes with Nursing,868.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237411,15-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237413,15-Apr-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,868.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237413,15-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"2,149.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237413,15-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237414,15-Apr-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3357  ,Care Homes with Nursing,"1,737.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237414,15-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"4,375.96",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237414,15-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,411.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237415,15-Apr-14,Adult Social Care ,  Older MH South - PSMB1,306411,3357  ,Care Homes with Nursing,868.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237415,15-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"3,223.86",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237415,15-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,205.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237416,15-Apr-14,Adult Social Care ,  Older MH South - PSMB1,306411,3357  ,Care Homes with Nursing,868.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237416,15-Apr-14,Adult Social Care,  CHC Packages,306420,3357  ,Care Homes with Nursing,"3,301.34",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237416,15-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,205.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237417,15-Apr-14,Adult Social Care ,  Older MH Central - PCMM1- Two,306404,3359  ,Residential Care,840.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237417,15-Apr-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,868.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEACON FARM CARE CENTRE,5237417,15-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,617.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEAUMONT TAXIS OF HEXHAM,5219507,02-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,597.68",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTONSHIRE MEDICAL GROUP,5239321,15-Apr-14,Public Health,  Local Public Health Service Health Checks,35114,2656  ,Commissioned Services,725,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTONSHIRE MEDICAL GROUP,5239320,15-Apr-14,Public Health,  Local Public Health Service Implant GP,35111,2656  ,Commissioned Services,"1,090.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTONSHIRE MEDICAL GROUP,5239319,15-Apr-14,Public Health,  Local Public Health Service IUCD GP,35115,2656  ,Commissioned Services,311.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDLINGTON CARS,5219943,03-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,304,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEDMAX LIMITED,5234344,11-Apr-14,Regional Growth Fund,  Regional Growth Fund,991220,8743  ,Partnership Development Projects,"1,173.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELFORD MEDICAL GROUP,5239326,15-Apr-14,Public Health,  Local Public Health Service Health Checks,35114,2656  ,Commissioned Services,450,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLE VUE HOUSE,5243774,16-Apr-14,Adult Social Care ,  Older PDI Central - PCLA1,306402,3357  ,Care Homes with Nursing,872.99,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLE VUE HOUSE,5243775,16-Apr-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3357  ,Care Homes with Nursing,906.29,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLINGHAM AND HUMSHAUGH TAXIS,5225146,04-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,805.35,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELLINGHAM AND HUMSHAUGH TAXIS,5225121,04-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"1,428.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5186917,07-Apr-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5203928,16-Apr-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5205695,17-Apr-14,Childrens Social Care ,  Kyloe House,17010,1506  ,Repair and Maintenance,741,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL GROUP U.K,5205697,17-Apr-14,Childrens Social Care ,  Netherton Kestrel Residential Home,17002,1506  ,Repair and Maintenance,589,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5217843,01-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"47,845.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5217846,01-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"47,845.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5217851,01-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"47,845.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5217849,01-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"47,845.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5217285,01-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"47,845.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5217847,01-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"47,845.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5217844,01-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"47,845.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5218669,02-Apr-14,Highways and Transport Services ,  Morpeth Workshop,205230,2012  ,Vehicle Repairs and maintenance,419.66,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5218670,02-Apr-14,Highways and Transport Services ,  Morpeth Workshop,205230,2012  ,Vehicle Repairs and maintenance,910,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5250237,25-Apr-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,268.18,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5250238,25-Apr-14,Highways and Transport Services ,  Alnwick Lionheart Workshop,205240,2012  ,Vehicle Repairs and maintenance,676.28,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5235416,11-Apr-14,Highways and Transport Services ,  Blyth Workshop,205210,2012  ,Vehicle Repairs and maintenance,420.41,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL TRUCK SALES LTD,5235417,11-Apr-14,Highways and Transport Services ,  Blyth Workshop,205210,2012  ,Vehicle Repairs and maintenance,413.74,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL VIEW RESOURCE CENTRE,5237302,28-Apr-14,Childrens Social Care ,  Berwick FACT,16017,4105  ,S17/ Prevention Childcare Costs,256.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL'S OF ROTHBURY,5227303,07-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,703.54",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL'S OF ROTHBURY,5227304,07-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,"2,453.43",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL'S OF ROTHBURY,5230657,09-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,514.96,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BELL'S OF ROTHBURY,5230658,09-Apr-14,Education Services ,  Home to School Transport,204120,2095  ,Pupils - Travel,467.32,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216088,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"24,630.00",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216115,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,006.06",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216118,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,006.06",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216109,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,006.06",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216117,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,006.06",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216107,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,647.32",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216120,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,647.32",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216119,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,647.32",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216116,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"13,006.06",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216105,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"12,939.32",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5221316,03-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8434  ,CIP  - Plant and Equipment,"20,827.35",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208153,14-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208147,14-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208159,14-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216110,02-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216112,02-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208215,16-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208219,16-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208207,16-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208223,16-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208211,16-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5208213,16-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216108,02-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216113,02-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216114,02-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216111,02-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BENFIELD CORPORATE,5216106,02-Apr-14,Highways and Transport Services ,  Vehicles and Compliance,205100,2013  ,Road Fund Licences,275,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERENDSEN,5236335,28-Apr-14,Central Services - Other Operating Income and Expenditure ,  CPS Business and Change,128021,1600  ,Building cleaning,397.92,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERESFORD LODGE RETIREMENT HOME,5243749,16-Apr-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"6,720.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERESFORD LODGE RETIREMENT HOME,5243750,16-Apr-14,Adult Social Care ,  Older PDI Central - PCLB1 - Two,306401,3359  ,Residential Care,702.79,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERESFORD LODGE RETIREMENT HOME,5243750,16-Apr-14,Adult Social Care ,  Older PDI South - PSLTC - Two,306410,3359  ,Residential Care,"1,661.14",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERESFORD LODGE RETIREMENT HOME,5243750,16-Apr-14,Adult Social Care ,  Older MH South - PSMB1,306411,3359  ,Residential Care,"3,331.81",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK BOROUGH HOUSING LTD,5243939,16-Apr-14,Adult Social Care ,  Pottergate Centre (Alnwick),300052,1551  ,Casual hire of facilities,416.67,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK BOROUGH HOUSING LTD,5229531,09-Apr-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"2,364.24",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK BRIDGES LIMITED,5244495,17-Apr-14,Adult Social Care ,  LD North - LN1A1,306152,3359  ,Residential Care,"6,056.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK CARE HOMES,5247174,24-Apr-14,Adult Social Care ,  Older Pdi North - PNLTB,306406,3359  ,Residential Care,865.69,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK CARE HOMES,5247174,24-Apr-14,Adult Social Care ,  Older MH North - PNMB1 - Two,306408,3359  ,Residential Care,"5,251.98",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK CARE HOMES,5247174,24-Apr-14,Adult Social Care,  CHC Packages,306420,3359  ,Residential Care,"6,127.31",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK COMMUNITY TRUST,5230951,10-Apr-14,Education Services ,  Alnwick and Rothbury Childrens Centre,9402,0670  ,Agency Staff,"21,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK COMMUNITY TRUST,5230951,10-Apr-14,Education Services ,  Berwick Sure Start Local Programme,9403,0670  ,Agency Staff,"27,953.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK RASCALS,5216361,01-Apr-14,Childrens Social Care ,  Berwick FACT,16017,3361  ,Day Care,357,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BERWICK YOUTH PROJECT,5229523,09-Apr-14,Adult Social Care ,  Main Supporting People Grant,303301,3251  ,Other Contributions,"4,688.66",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEVERAGES DIRECT LIMITED,5249130,29-Apr-14,Cultural and Related Services ,  Plessey Woods,203220,2524  ,Materials for resale,344.14,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEWICK WAVERLEY LTD,5245607,22-Apr-14,Adult Social Care ,  Older Pdi North - PNLTA,306405,3357  ,Care Homes with Nursing,842.1,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BEWICK WAVERLEY LTD,5245607,22-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,205.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BIBLIOGRAPHIC DATA SERVICES LTD,5212388,22-Apr-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,"7,145.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BIBLIOTHECA (UK),5199376,07-Apr-14,Cultural and Related Services ,  County Library Service,252020,2525  ,Books,320.46,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BIBLIOTHECA (UK),5207494,16-Apr-14,Cultural and Related Services ,  County Library Service,252020,2900  ,Other Sundry Expenditure,"1,500.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BIRCHAM DYSON BELL LLP,5216409,02-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8432  ,CIP  - Infrastructure,"6,943.50",Asset
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BIRCHDALE CARE HOME,5246597,23-Apr-14,Adult Social Care ,  Older MH South - PSMB1,306411,3357  ,Care Homes with Nursing,815.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BIRCHDALE CARE HOME,5246597,23-Apr-14,Adult Social Care,  F.N.C.,306421,3357  ,Care Homes with Nursing,205.94,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,BLACKETT HART & PRATT LLP,5235562,14-Apr-14,Fixed Asset Account,  Fixed Asset Account,990120,8433  ,CIP  - land and Buildings,502,Asset
