"Supplier Payments, where a specific charge is £250 or greater.",,,,,,,,,,,
Period 1-Aug-14 to 31-Aug-14,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Authority,,Vendor Name,Invoice,Payment ,Service Responsible for Spend,Service,Cost,Subjective,Subjective,Amount Exc,Type
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46764,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,428.26,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46765,28-Aug-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167008  ,Homecare,"1,326.49",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46765,28-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,326.49",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46767,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,250,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46768,28-Aug-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"1,512.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46770,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,400,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46771,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,250.01,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46773,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,268.76,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46774,28-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,565.90",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46775,28-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,391.5,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46777,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,"2,100.56",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46778,28-Aug-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167008  ,Homecare,810,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46780,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,450,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46781,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,450.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46782,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,540,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46783,28-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,625.16,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46784,28-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,937.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46785,28-Aug-14,Adult Social Care,  Older MH South - PSMB1,306411,167008  ,Homecare,783,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46786,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,"2,081.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46787,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,456.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46788,28-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,200.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46790,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,"2,101.12",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46794,28-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,806.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46795,28-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,681.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46802,28-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,890.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46803,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,556.52,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46804,28-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,263.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46805,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,865.78,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46807,28-Aug-14,Adult Social Care,  Block Contracts,303001,167012  ,Block Contracts,"6,272.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46812,28-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,587.68,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46815,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,581.43,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46836,28-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,999.4,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46836,28-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,499.7,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46840,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,653.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46847,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,344,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46848,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,350,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46851,28-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,749.25,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46852,28-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,571.88",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46853,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,887.76,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46854,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,531.51,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46855,28-Aug-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,378,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46857,28-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,465.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46859,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,431.39,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46860,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"2,342.36",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46862,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,734.82,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE HOMECARE LIMITED,46863,28-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,437.64,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE LIFESTYLES LIMITED,22392,13-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167007  ,Residential Care,"3,285.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE LIFESTYLES LIMITED,22392,13-Aug-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"3,285.72",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE LIFESTYLES LIMITED,22400,13-Aug-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"8,096.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE LIFESTYLES LIMITED,18644,08-Aug-14,Adult Social Care,  CHC Packages,306420,167007  ,Residential Care,"8,096.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE LIFESTYLES LIMITED,21436,12-Aug-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167007  ,Residential Care,"4,400.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE LIFESTYLES LIMITED,21436,12-Aug-14,Adult Social Care,  LD North - LN1A1,306152,167007  ,Residential Care,"19,813.08",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARELINE LIFESTYLES LIMITED,21437,12-Aug-14,Adult Social Care,  LD Central - LC1M1 - One,306150,167007  ,Residential Care,"4,600.00",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31953,19-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"5,579.42",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31953,19-Aug-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,341.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31953,19-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"1,049.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31953,19-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,572.18,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31393,19-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"2,885.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31393,19-Aug-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,"2,330.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31393,19-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,73.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31393,19-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,27.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,31393,19-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"2,294.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,32790,20-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,299.95,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,32790,20-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"5,272.25",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,32790,20-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,96.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,32790,20-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,862.45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,32790,20-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"5,317.35",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11130,06-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"4,212.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11130,06-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"1,104.10",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11130,06-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,510.88,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11100,06-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,48.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11100,06-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"3,619.45",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11100,06-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,96.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11100,06-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,917.65,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,11100,06-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,435.20",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21006,11-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"3,907.37",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21006,11-Aug-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,341.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21006,11-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"1,058.35",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21006,11-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,626.48,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21059,12-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,48.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21059,12-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"3,815.75",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21059,12-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,96.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21059,12-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,882.75,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,21059,12-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,462.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40247,26-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,"4,321.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40247,26-Aug-14,Adult Social Care,  Older PDI Central - PCLA1,306402,167008  ,Homecare,378.2,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40247,26-Aug-14,Adult Social Care,  Older MH Central - PCMM1- Two,306404,167008  ,Homecare,"1,262.70",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40247,26-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,590.18,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40342,26-Aug-14,Adult Social Care,  Older PDI Central - PCLB1 - Two,306401,167008  ,Homecare,60.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40342,26-Aug-14,Adult Social Care,  Older Pdi North - PNLTA,306405,167008  ,Homecare,"3,839.10",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40342,26-Aug-14,Adult Social Care,  Older Pdi North - PNLTB,306406,167008  ,Homecare,96.6,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40342,26-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167008  ,Homecare,834.45,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CAREWATCH NORTHUMBERLAND,40342,26-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"1,531.65",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12715,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12716,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12717,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12718,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12719,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12720,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12721,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12722,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12723,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12724,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12725,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12725,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12726,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12726,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12727,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12728,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12728,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12729,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12729,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12730,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12731,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12732,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"2,232.48",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12733,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12734,08-Aug-14,Adult Social Care,  Older PDI South - PSLTB - One,306409,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12734,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12735,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12735,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12736,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12736,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,443.56,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12737,08-Aug-14,Adult Social Care,  Older PDI West - PWLTP - Two,306413,167006  ,Care Homes with Nursing,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12737,08-Aug-14,Adult Social Care,  F.N.C.,306421,167006  ,Care Homes with Nursing,610.44,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12738,08-Aug-14,Adult Social Care,  Older MH West - PWMH1,306414,167007  ,Residential Care,"1,788.92",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12739,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,637.85,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12740,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,"1,028.30",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12741,08-Aug-14,Adult Social Care,  CHC Packages,306420,167006  ,Care Homes with Nursing,877.05,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE UK,12675,07-Aug-14,Adult Social Care,  LD West - LW1H1,306154,167007  ,Residential Care,"12,807.43",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE VISIONS AT HOME,11260,06-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,"9,532.80",Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE VISIONS AT HOME,22406,14-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,545.04,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARE VISIONS AT HOME,22404,14-Aug-14,Adult Social Care,  CHC Packages,306420,167008  ,Homecare,950.3,Expense
Northumberland County Council,http://statistics.data.gov.uk/doc/local-authority/35,CARHAM HALL RESIDENTIAL HOME,12608,07-Aug-14,Adult Social Care,  Older MH North - PNMB1 - Two,306408,167007  ,Residential Care,"1,864.56",Expense
